SCIENTIFIC NAME,LATITUDE,LONGITUDE,OBSERVATION DATE
Pyrocephalus rubinus,2.8525339,-60.6343067,2018-09-28
Pyrocephalus rubinus,4.1878189,-60.8063339,2018-11-17
Pyrocephalus rubinus,4.1878189,-60.8063339,2018-11-17
Pyrocephalus rubinus,4.1878189,-60.8063339,2018-11-17
Pyrocephalus rubinus,4.1878189,-60.8063339,2018-11-17
Pyrocephalus rubinus,2.7720895,-60.6521702,2019-02-09
Pyrocephalus rubinus,2.7720895,-60.6521702,2019-02-09
Pyrocephalus rubinus,3.4613097,-59.8294184,2019-02-05
Pyrocephalus rubinus,2.8390822,-60.6811166,2019-02-09
Pyrocephalus rubinus,2.8390822,-60.6811166,2019-02-09
Pyrocephalus rubinus,1.468471,-61.0123844,2019-04-05
Pyrocephalus rubinus,2.8390822,-60.6811166,2019-04-04
Pyrocephalus rubinus,3.3843333,-60.8834795,2019-10-07
Pyrocephalus rubinus,3.3843333,-60.8834795,2019-10-07
Pyrocephalus rubinus,3.4566214,-60.9178124,2019-10-25
Pyrocephalus rubinus,3.346603,-60.870357,2019-10-25
Pyrocephalus rubinus,3.346603,-60.870357,2019-10-25
Pyrocephalus rubinus,3.4566214,-60.9178124,2019-10-25
Pyrocephalus rubinus,3.346603,-60.870357,2019-10-25
Pyrocephalus rubinus,2.8390822,-60.6811166,2019-11-08
Pyrocephalus rubinus,2.8390822,-60.6811166,2019-12-19
Pyrocephalus rubinus,2.8386019,-60.711814,2020-02-04
Pyrocephalus rubinus,2.8386019,-60.711814,2020-02-04
Pyrocephalus rubinus,2.8390822,-60.6811166,2020-02-02
Pyrocephalus rubinus,2.8386019,-60.711814,2020-02-04
Pyrocephalus rubinus,2.8390822,-60.6811166,2020-02-02
Pyrocephalus rubinus,2.8390822,-60.6811166,2020-02-02
Pyrocephalus rubinus,2.8386019,-60.711814,2020-02-04
Pyrocephalus rubinus,4.020157,-61.0415967,2020-03-08
Pyrocephalus rubinus,4.020157,-61.0415967,2020-03-08
Pyrocephalus rubinus,2.9319933,-60.5527969,2020-04-05
Pyrocephalus rubinus,-32.6569922,-52.555972,1995-10-23
Pyrocephalus rubinus,-33.7387725,-53.3654909,1997-01-04
Pyrocephalus rubinus,-32.5389356,-52.5386435,1999-11-19
Pyrocephalus rubinus,-31.1137977,-50.8565712,2003-12-06
Pyrocephalus rubinus,-31.9008781,-52.3127747,2010-10-16
Pyrocephalus rubinus,-31.362857,-51.978857,2010-11-07
Pyrocephalus rubinus,-31.1179052,-50.9469301,2011-12-26
Pyrocephalus rubinus,-29.3554441,-49.7318029,2014-04-11
Pyrocephalus rubinus,-29.6716186,-53.8980031,2014-05-07
Pyrocephalus rubinus,-32.1244534,-52.7083039,2014-10-22
Pyrocephalus rubinus,-32.1007097,-52.2390011,2014-11-17
Pyrocephalus rubinus,-31.496344,-53.666131,2015-01-28
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-01-09
Pyrocephalus rubinus,-30.0254636,-51.1577082,2015-05-22
Pyrocephalus rubinus,-33.4988544,-53.4330851,2015-09-29
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-09-27
Pyrocephalus rubinus,-29.4205556,-49.8311111,2015-10-18
Pyrocephalus rubinus,-32.503211,-52.5311387,2015-10-01
Pyrocephalus rubinus,-29.4205556,-49.8311111,2015-10-17
Pyrocephalus rubinus,-29.3278256,-49.7552294,2015-10-17
Pyrocephalus rubinus,-32.1187107,-52.5948787,2015-10-10
Pyrocephalus rubinus,-32.1128306,-52.6015972,2015-10-10
Pyrocephalus rubinus,-30.7595855,-51.642909,2015-10-12
Pyrocephalus rubinus,-31.9763889,-53.6141667,2015-11-11
Pyrocephalus rubinus,-30.2308282,-57.5102005,2015-11-09
Pyrocephalus rubinus,-31.2563069,-50.9828968,2015-11-13
Pyrocephalus rubinus,-31.9227065,-52.1991863,2015-11-21
Pyrocephalus rubinus,-30.0674356,-50.1931429,2015-11-11
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-12-17
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-12-30
Pyrocephalus rubinus,-30.2308282,-57.5102005,2015-12-28
Pyrocephalus rubinus,-29.7761243,-56.9569016,2015-12-18
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-12-30
Pyrocephalus rubinus,-31.7279944,-54.1549158,2015-12-24
Pyrocephalus rubinus,-31.3201074,-54.009347,2015-12-25
Pyrocephalus rubinus,-31.3201074,-54.009347,2015-12-24
Pyrocephalus rubinus,-31.3201074,-54.009347,2015-12-23
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-12-29
Pyrocephalus rubinus,-31.3201074,-54.009347,2015-12-23
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-12-29
Pyrocephalus rubinus,-32.1608369,-52.5499678,2015-12-19
Pyrocephalus rubinus,-32.1608369,-52.5499678,2015-12-19
Pyrocephalus rubinus,-31.3201074,-54.009347,2015-12-23
Pyrocephalus rubinus,-30.2308282,-57.5102005,2015-12-28
Pyrocephalus rubinus,-30.1984046,-57.4845243,2015-12-29
Pyrocephalus rubinus,-31.175342,-51.0336657,2015-12-13
Pyrocephalus rubinus,-31.3201074,-54.009347,2015-12-23
Pyrocephalus rubinus,-31.7279944,-54.1549158,2015-12-24
Pyrocephalus rubinus,-32.166009,-52.2199273,2015-12-21
Pyrocephalus rubinus,-31.3705318,-51.9788959,2016-03-13
Pyrocephalus rubinus,-31.175342,-51.0336657,2016-04-23
Pyrocephalus rubinus,-31.8194714,-52.3250313,2016-04-14
Pyrocephalus rubinus,-31.0480539,-50.9907675,2016-04-23
Pyrocephalus rubinus,-31.8194714,-52.3250313,2016-04-14
Pyrocephalus rubinus,-31.175342,-51.0336657,2016-04-23
Pyrocephalus rubinus,-32.224492,-52.4269724,2016-09-17
Pyrocephalus rubinus,-32.224492,-52.4269724,2016-09-17
Pyrocephalus rubinus,-32.224492,-52.4269724,2016-09-17
Pyrocephalus rubinus,-32.1608369,-52.5499678,2016-09-17
Pyrocephalus rubinus,-31.945462,-52.2348994,2016-09-17
Pyrocephalus rubinus,-31.8166371,-52.4319781,2016-09-29
Pyrocephalus rubinus,-31.945462,-52.2348994,2016-09-17
Pyrocephalus rubinus,-32.0897375,-52.2710824,2016-09-17
Pyrocephalus rubinus,-32.1608369,-52.5499678,2016-09-17
Pyrocephalus rubinus,-31.945462,-52.2348994,2016-09-17
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-28
Pyrocephalus rubinus,-31.5609116,-53.0464125,2016-10-08
Pyrocephalus rubinus,-31.8194714,-52.3250313,2016-10-22
Pyrocephalus rubinus,-31.9227065,-52.1991863,2016-10-29
Pyrocephalus rubinus,-31.8194714,-52.3250313,2016-10-22
Pyrocephalus rubinus,-31.8166371,-52.4319781,2016-10-22
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-28
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-28
Pyrocephalus rubinus,-31.8166371,-52.4319781,2016-10-22
Pyrocephalus rubinus,-31.3863217,-54.0644503,2016-10-22
Pyrocephalus rubinus,-31.8166371,-52.4319781,2016-10-31
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-28
Pyrocephalus rubinus,-31.7943577,-52.3167658,2016-10-21
Pyrocephalus rubinus,-32.0036361,-52.2954798,2016-10-22
Pyrocephalus rubinus,-32.166009,-52.2199273,2016-10-30
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-28
Pyrocephalus rubinus,-32.0036361,-52.2954798,2016-10-22
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-27
Pyrocephalus rubinus,-32.1608369,-52.5499678,2016-10-30
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-27
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-28
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-28
Pyrocephalus rubinus,-32.1222727,-52.2691298,2016-10-29
Pyrocephalus rubinus,-31.8166371,-52.4319781,2016-10-10
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-10-27
Pyrocephalus rubinus,-30.471108,-56.353697,2016-11-11
Pyrocephalus rubinus,-31.0756648,-54.2004661,2016-11-01
Pyrocephalus rubinus,-30.471108,-56.353697,2016-11-11
Pyrocephalus rubinus,-31.7943577,-52.3167658,2016-11-12
Pyrocephalus rubinus,-31.0763439,-54.1999799,2016-11-01
Pyrocephalus rubinus,-30.2022127,-57.5048536,2016-11-22
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-11-27
Pyrocephalus rubinus,-30.1984046,-57.4845243,2016-11-22
Pyrocephalus rubinus,-31.0756648,-54.2004661,2016-11-01
Pyrocephalus rubinus,-31.0519444,-50.9375,2016-11-29
Pyrocephalus rubinus,-31.1137977,-50.8565712,2016-12-02
Pyrocephalus rubinus,-31.8166371,-52.4319781,2016-12-07
Pyrocephalus rubinus,-31.8166371,-52.4319781,2016-12-14
Pyrocephalus rubinus,-31.7943577,-52.3167658,2016-12-30
Pyrocephalus rubinus,-31.8141667,-52.4275,2017-01-21
Pyrocephalus rubinus,-31.8002778,-52.4093056,2017-01-04
Pyrocephalus rubinus,-31.8002778,-52.4093056,2017-01-04
Pyrocephalus rubinus,-31.0480539,-50.9907675,2017-01-22
Pyrocephalus rubinus,-30.262198,-50.4785728,2017-02-05
Pyrocephalus rubinus,-30.203297,-57.506934,2017-02-25
Pyrocephalus rubinus,-32.2730556,-52.4572222,2017-02-11
Pyrocephalus rubinus,-30.203297,-57.506934,2017-02-27
Pyrocephalus rubinus,-30.203297,-57.506934,2017-02-26
Pyrocephalus rubinus,-31.8303886,-52.4473143,2017-03-24
Pyrocephalus rubinus,-30.857888,-55.672744,2017-04-22
Pyrocephalus rubinus,-31.491926,-52.100292,2017-04-01
Pyrocephalus rubinus,-32.5389356,-52.5386435,2017-09-09
Pyrocephalus rubinus,-28.2715681,-52.5462566,2017-09-08
Pyrocephalus rubinus,-32.2143987,-52.4046564,2017-09-02
Pyrocephalus rubinus,-31.9227065,-52.1991863,2017-09-09
Pyrocephalus rubinus,-29.7054548,-53.5782825,2017-09-08
Pyrocephalus rubinus,-31.7943577,-52.3167658,2017-09-07
Pyrocephalus rubinus,-32.5169444,-52.4947222,2017-09-02
Pyrocephalus rubinus,-31.1122222,-50.8597222,2017-09-20
Pyrocephalus rubinus,-31.6892481,-52.1985689,2017-09-17
Pyrocephalus rubinus,-31.9227065,-52.1991863,2017-09-09
Pyrocephalus rubinus,-30.857888,-55.672744,2017-09-10
Pyrocephalus rubinus,-28.2715681,-52.5462566,2017-09-08
Pyrocephalus rubinus,-31.2785478,-51.1241634,2017-09-17
Pyrocephalus rubinus,-31.7943577,-52.3167658,2017-10-14
Pyrocephalus rubinus,-31.7161111,-52.2038889,2017-10-14
Pyrocephalus rubinus,-31.4825723,-51.2624645,2017-10-29
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-10-24
Pyrocephalus rubinus,-31.0519444,-50.9375,2017-10-26
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-10-25
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-10-07
Pyrocephalus rubinus,-31.0519444,-50.9375,2017-10-26
Pyrocephalus rubinus,-31.0480539,-50.9907675,2017-10-26
Pyrocephalus rubinus,-31.945462,-52.2348994,2017-10-28
Pyrocephalus rubinus,-31.7943577,-52.3167658,2017-10-28
Pyrocephalus rubinus,-31.945462,-52.2348994,2017-10-28
Pyrocephalus rubinus,-31.8525909,-53.9738184,2017-10-31
Pyrocephalus rubinus,-31.7943577,-52.3167658,2017-10-28
Pyrocephalus rubinus,-31.7943577,-52.3167658,2017-10-14
Pyrocephalus rubinus,-31.8255556,-52.5047222,2017-10-21
Pyrocephalus rubinus,-31.7161111,-52.2038889,2017-10-14
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-10-25
Pyrocephalus rubinus,-31.8255556,-52.5047222,2017-10-21
Pyrocephalus rubinus,-31.8525909,-53.9738184,2017-10-28
Pyrocephalus rubinus,-31.0480539,-50.9907675,2017-10-26
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-10-24
Pyrocephalus rubinus,-30.857888,-55.672744,2017-10-10
Pyrocephalus rubinus,-29.3554441,-49.7318029,2017-10-20
Pyrocephalus rubinus,-30.3499587,-51.291647,2017-10-24
Pyrocephalus rubinus,-31.0519444,-50.9375,2017-10-26
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-10-07
Pyrocephalus rubinus,-31.0480539,-50.9907675,2017-10-26
Pyrocephalus rubinus,-32.165049,-52.182391,2017-11-02
Pyrocephalus rubinus,-32.8252795,-52.6631717,2017-11-19
Pyrocephalus rubinus,-31.8525909,-53.9738184,2017-11-17
Pyrocephalus rubinus,-31.7943577,-52.3167658,2017-11-01
Pyrocephalus rubinus,-32.165049,-52.182391,2017-11-18
Pyrocephalus rubinus,-30.1984046,-57.4845243,2017-11-16
Pyrocephalus rubinus,-31.9801962,-52.3006296,2017-11-10
Pyrocephalus rubinus,-32.5332679,-52.5203398,2017-11-19
Pyrocephalus rubinus,-30.857888,-55.672744,2017-11-10
Pyrocephalus rubinus,-31.7943577,-52.3167658,2017-11-20
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-11-07
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-11-07
Pyrocephalus rubinus,-30.1984046,-57.4845243,2017-12-26
Pyrocephalus rubinus,-32.33785,-52.8737712,2017-12-28
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-13
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-10
Pyrocephalus rubinus,-31.968655,-53.552198,2017-12-26
Pyrocephalus rubinus,-30.1984046,-57.4845243,2017-12-25
Pyrocephalus rubinus,-31.968655,-53.552198,2017-12-28
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-26
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-10
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-28
Pyrocephalus rubinus,-32.3164181,-52.4621201,2017-12-14
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-28
Pyrocephalus rubinus,-32.33785,-52.8737712,2017-12-28
Pyrocephalus rubinus,-30.1984046,-57.4845243,2017-12-25
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-31.968655,-53.552198,2017-12-25
Pyrocephalus rubinus,-31.968655,-53.552198,2017-12-26
Pyrocephalus rubinus,-31.968655,-53.552198,2017-12-25
Pyrocephalus rubinus,-31.968655,-53.552198,2017-12-27
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-08
Pyrocephalus rubinus,-30.857888,-55.672744,2017-12-10
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-07
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-28
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-28
Pyrocephalus rubinus,-32.3164181,-52.4621201,2017-12-14
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-08
Pyrocephalus rubinus,-31.0277393,-54.6459484,2017-12-25
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-07
Pyrocephalus rubinus,-30.1984046,-57.4845243,2017-12-26
Pyrocephalus rubinus,-31.8166371,-52.4319781,2017-12-10
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-26
Pyrocephalus rubinus,-32.3385629,-52.9001141,2017-12-27
Pyrocephalus rubinus,-31.9227065,-52.1991863,2018-01-20
Pyrocephalus rubinus,-32.166009,-52.2199273,2018-01-11
Pyrocephalus rubinus,-30.857888,-55.672744,2018-01-10
Pyrocephalus rubinus,-31.9111183,-52.2675933,2018-01-20
Pyrocephalus rubinus,-31.9751179,-52.3153335,2018-01-25
Pyrocephalus rubinus,-31.8595531,-52.3073673,2018-01-20
Pyrocephalus rubinus,-31.7675,-52.2513889,2018-01-13
Pyrocephalus rubinus,-32.166009,-52.2199273,2018-01-08
Pyrocephalus rubinus,-31.3185541,-54.0163918,2018-01-13
Pyrocephalus rubinus,-31.4117917,-54.5297921,2018-01-14
Pyrocephalus rubinus,-31.6669444,-52.5825,2018-02-02
Pyrocephalus rubinus,-31.9294444,-52.6255556,2018-02-17
Pyrocephalus rubinus,-32.166009,-52.2199273,2018-02-09
Pyrocephalus rubinus,-31.9294444,-52.6255556,2018-02-17
Pyrocephalus rubinus,-30.857888,-55.672744,2018-02-10
Pyrocephalus rubinus,-32.3164181,-52.4621201,2018-02-09
Pyrocephalus rubinus,-32.3164181,-52.4621201,2018-02-09
Pyrocephalus rubinus,-32.166009,-52.2199273,2018-02-09
Pyrocephalus rubinus,-30.0521382,-51.1781616,2018-03-31
Pyrocephalus rubinus,-30.0521382,-51.1781616,2018-03-31
Pyrocephalus rubinus,-31.8066667,-52.3983333,2018-03-14
Pyrocephalus rubinus,-31.3201074,-54.009347,2018-03-16
Pyrocephalus rubinus,-31.8897222,-52.8638889,2018-03-03
Pyrocephalus rubinus,-30.152594,-51.171826,2018-04-12
Pyrocephalus rubinus,-28.4804728,-52.8056562,2018-04-05
Pyrocephalus rubinus,-28.2228824,-53.6702856,2018-04-29
Pyrocephalus rubinus,-30.0331396,-50.1708932,2018-04-28
Pyrocephalus rubinus,-30.1984046,-57.4845243,2018-08-29
Pyrocephalus rubinus,-32.1187107,-52.5948787,2018-08-18
Pyrocephalus rubinus,-31.7055556,-52.2580556,2018-08-29
Pyrocephalus rubinus,-31.7943577,-52.3167658,2018-09-29
Pyrocephalus rubinus,-32.1813529,-52.1641391,2018-09-28
Pyrocephalus rubinus,-30.1984046,-57.4845243,2018-09-04
Pyrocephalus rubinus,-32.1187107,-52.5948787,2018-09-21
Pyrocephalus rubinus,-30.2003926,-54.8252622,2018-09-09
Pyrocephalus rubinus,-29.8025091,-51.1205995,2018-09-27
Pyrocephalus rubinus,-31.8066667,-52.3983333,2018-10-06
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-32.8575,-52.2863889,2018-10-06
Pyrocephalus rubinus,-31.7943577,-52.3167658,2018-10-13
Pyrocephalus rubinus,-30.0331396,-50.1708932,2018-10-21
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-29.4680603,-49.8241263,2018-10-06
Pyrocephalus rubinus,-30.1984046,-57.4845243,2018-10-22
Pyrocephalus rubinus,-30.1984046,-57.4845243,2018-10-22
Pyrocephalus rubinus,-32.011,-52.301,2018-10-06
Pyrocephalus rubinus,-31.8575,-52.2744444,2018-10-06
Pyrocephalus rubinus,-30.2022712,-57.5050429,2018-10-14
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-30.2022712,-57.5050429,2018-10-14
Pyrocephalus rubinus,-30.0331396,-50.1708932,2018-10-21
Pyrocephalus rubinus,-32.1222727,-52.2691298,2018-10-05
Pyrocephalus rubinus,-32.8575,-52.2863889,2018-10-06
Pyrocephalus rubinus,-30.2022383,-57.5048427,2018-10-15
Pyrocephalus rubinus,-29.7898091,-55.7618439,2018-10-06
Pyrocephalus rubinus,-31.7943577,-52.3167658,2018-11-11
Pyrocephalus rubinus,-32.1217036,-52.8771556,2018-11-15
Pyrocephalus rubinus,-31.048017,-51.003925,2018-11-07
Pyrocephalus rubinus,-29.9530063,-50.1090392,2018-11-02
Pyrocephalus rubinus,-29.9813873,-55.7593304,2018-11-11
Pyrocephalus rubinus,-31.051,-50.998,2018-11-17
Pyrocephalus rubinus,-31.25389,-50.987421,2018-11-09
Pyrocephalus rubinus,-30.2878224,-54.7811278,2018-11-21
Pyrocephalus rubinus,-31.3201074,-54.009347,2018-11-24
Pyrocephalus rubinus,-30.1984046,-57.4845243,2018-12-15
Pyrocephalus rubinus,-32.2787955,-53.037706,2018-12-21
Pyrocephalus rubinus,-32.2787955,-53.037706,2018-12-24
Pyrocephalus rubinus,-32.2787955,-53.037706,2018-12-21
Pyrocephalus rubinus,-32.3385629,-52.9001141,2018-12-31
Pyrocephalus rubinus,-32.3385629,-52.9001141,2018-12-23
Pyrocephalus rubinus,-31.7581266,-52.22745,2018-12-26
Pyrocephalus rubinus,-32.2787955,-53.037706,2018-12-25
Pyrocephalus rubinus,-32.2787955,-53.037706,2018-12-25
Pyrocephalus rubinus,-32.3385629,-52.9001141,2018-12-31
Pyrocephalus rubinus,-32.3385629,-52.9001141,2018-12-23
Pyrocephalus rubinus,-32.2787955,-53.037706,2018-12-21
Pyrocephalus rubinus,-32.3385629,-52.9001141,2018-12-23
Pyrocephalus rubinus,-31.383,-54.521,2018-12-09
Pyrocephalus rubinus,-30.156987,-50.2238998,2018-12-25
Pyrocephalus rubinus,-32.3385629,-52.9001141,2018-12-28
Pyrocephalus rubinus,-32.3385629,-52.9001141,2018-12-31
Pyrocephalus rubinus,-32.2787955,-53.037706,2018-12-25
Pyrocephalus rubinus,-32.1187107,-52.5948787,2019-01-04
Pyrocephalus rubinus,-32.1187107,-52.5948787,2019-01-03
Pyrocephalus rubinus,-32.3385629,-52.9001141,2019-01-02
Pyrocephalus rubinus,-31.5817412,-53.3827377,2019-01-11
Pyrocephalus rubinus,-32.3385629,-52.9001141,2019-01-01
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-02-05
Pyrocephalus rubinus,-31.2546841,-54.0768202,2019-02-08
Pyrocephalus rubinus,-31.781,-52.796,2019-02-16
Pyrocephalus rubinus,-31.7943577,-52.3167658,2019-02-23
Pyrocephalus rubinus,-31.8025209,-52.4060356,2019-03-16
Pyrocephalus rubinus,-31.8025209,-52.4060356,2019-03-16
Pyrocephalus rubinus,-28.343636,-55.6557402,2019-04-27
Pyrocephalus rubinus,-32.1547222,-52.0819444,2019-04-06
Pyrocephalus rubinus,-30.0331396,-50.1708932,2019-09-08
Pyrocephalus rubinus,-28.4276655,-54.2919536,2019-09-21
Pyrocephalus rubinus,-28.5398713,-54.5547786,2019-09-20
Pyrocephalus rubinus,-29.9666992,-57.1916124,2019-09-15
Pyrocephalus rubinus,-31.8788889,-51.8444444,2019-09-26
Pyrocephalus rubinus,-31.7943577,-52.3167658,2019-09-15
Pyrocephalus rubinus,-29.9832637,-51.1883068,2019-09-14
Pyrocephalus rubinus,-29.9832637,-51.1883068,2019-09-14
Pyrocephalus rubinus,-32.1187107,-52.5948787,2019-09-21
Pyrocephalus rubinus,-29.7607419,-51.1301525,2019-09-10
Pyrocephalus rubinus,-27.3598942,-53.4089689,2019-09-25
Pyrocephalus rubinus,-30.2308282,-57.5102005,2019-09-09
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-09-10
Pyrocephalus rubinus,-28.5398713,-54.5547786,2019-09-20
Pyrocephalus rubinus,-31.7943577,-52.3167658,2019-10-27
Pyrocephalus rubinus,-31.2563069,-50.9828968,2019-10-24
Pyrocephalus rubinus,-31.7943577,-52.3167658,2019-10-06
Pyrocephalus rubinus,-31.2563069,-50.9828968,2019-10-24
Pyrocephalus rubinus,-30.339735,-53.866248,2019-10-06
Pyrocephalus rubinus,-30.0788889,-55.5269444,2019-10-05
Pyrocephalus rubinus,-30.0331396,-50.1708932,2019-10-19
Pyrocephalus rubinus,-30.2878224,-54.7811278,2019-10-08
Pyrocephalus rubinus,-31.7286439,-52.2150469,2019-10-18
Pyrocephalus rubinus,-29.790434,-55.762903,2019-10-04
Pyrocephalus rubinus,-32.4719444,-53.2869444,2019-10-05
Pyrocephalus rubinus,-30.0788889,-55.5269444,2019-10-05
Pyrocephalus rubinus,-30.0331396,-50.1708932,2019-10-19
Pyrocephalus rubinus,-31.376553,-54.513026,2019-11-24
Pyrocephalus rubinus,-31.376553,-54.513026,2019-11-24
Pyrocephalus rubinus,-32.17149,-52.225116,2019-11-22
Pyrocephalus rubinus,-32.151297,-52.202501,2019-11-23
Pyrocephalus rubinus,-31.321849,-54.009072,2019-11-23
Pyrocephalus rubinus,-31.321849,-54.009072,2019-11-23
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-32.17149,-52.225116,2019-11-22
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-27
Pyrocephalus rubinus,-29.6323033,-51.0160909,2019-11-23
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-27
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-32.17149,-52.225116,2019-11-22
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-27
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-27
Pyrocephalus rubinus,-31.321849,-54.009072,2019-11-23
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-31.376553,-54.513026,2019-11-24
Pyrocephalus rubinus,-32.17149,-52.225116,2019-11-22
Pyrocephalus rubinus,-32.151297,-52.202501,2019-11-23
Pyrocephalus rubinus,-31.4192026,-51.20755,2019-11-22
Pyrocephalus rubinus,-32.151297,-52.202501,2019-11-23
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-30.1321278,-50.231369,2019-11-24
Pyrocephalus rubinus,-31.376553,-54.513026,2019-11-24
Pyrocephalus rubinus,-30.1984046,-57.4845243,2019-11-26
Pyrocephalus rubinus,-31.321849,-54.009072,2019-11-23
Pyrocephalus rubinus,-30.5898627,-54.3347167,2019-12-08
Pyrocephalus rubinus,-30.5898627,-54.3347167,2019-12-08
Pyrocephalus rubinus,-30.5898627,-54.3347167,2019-12-08
Pyrocephalus rubinus,-30.8927538,-54.5002866,2019-12-17
Pyrocephalus rubinus,-31.8066667,-52.3983333,2020-01-13
Pyrocephalus rubinus,-30.1984046,-57.4845243,2020-01-05
Pyrocephalus rubinus,-30.1984046,-57.4845243,2020-01-02
Pyrocephalus rubinus,-32.6569922,-52.555972,2020-01-13
Pyrocephalus rubinus,-30.0749569,-55.283336,2020-01-13
Pyrocephalus rubinus,-33.716504,-53.4281371,2020-01-04
Pyrocephalus rubinus,-31.8025209,-52.4060356,2020-01-18
Pyrocephalus rubinus,-30.3988662,-54.3634571,2020-01-23
Pyrocephalus rubinus,-30.0749569,-55.283336,2020-01-16
Pyrocephalus rubinus,-30.0749569,-55.283336,2020-01-12
Pyrocephalus rubinus,-30.0749569,-55.283336,2020-01-14
Pyrocephalus rubinus,-30.1984046,-57.4845243,2020-01-04
Pyrocephalus rubinus,-30.3988662,-54.3634571,2020-01-23
Pyrocephalus rubinus,-32.5382335,-52.5386685,2020-01-13
Pyrocephalus rubinus,-30.599057,-54.3289349,2020-01-24
Pyrocephalus rubinus,-30.599057,-54.3289349,2020-01-24
Pyrocephalus rubinus,-30.1984046,-57.4845243,2020-01-15
Pyrocephalus rubinus,-29.9939827,-55.6753487,2020-01-01
